Author,Title,label
"K. V. Viola, M. B. Jhaveri, P. R. Soulos, R. B. Turner, W. L. Tolpinrud, D. Doshi and C. P. Gross",Mohs Micrographic Surgery and Surgical Excision for Nonmelanoma Skin Cancer Treatment in the Medicare Population,0
,"Commentary: The impact of maternal micronutrient supplementation on early neonatal morbidity in rural nepal: a randomized, controlled, community trial",0
"H. Baker-Henningham, C. Powell, S. Walker and S. Grantham-McGregor",The effect of early stimulation on maternal depression: a cluster randomised controlled trial,0
Z. A. Bhutta,Dealing with childhood pneumonia in developing countries: how can we make a difference?,0
M. Chopra and N. Rollins,Infant feeding in the time of HIV: rapid assessment of infant feeding policy and programmes in four African countries scaling up prevention of mother to child transmission programmes,0
"P. Christian, G. L. Darmstadt, L. Wu, S. K. Khatry, S. C. LeClerq, J. Katz, K. P. West Jr and R. K. Adhikari","The effect of maternal micronutrient supplementation on early neonatal morbidity in rural Nepal: A randomised, controlled, community trial",0
"C. A. Cuello Garcia, K. P. Pacheco Alvarado and G. Perez Gaxiola",Grading recommendations in clinical practice guidelines: Randomised experimental evaluation of four different systems,0
A. E. Czeizel and M. Dobo,Postnatal somatic and mental development after periconceptional multivitamin supplementation,0
"G. L. Darmstadt, A. H. Baqui, Y. J. Choi, S. Bari, S. M. Rahman, I. Mannan, A. Ahmed, S. K. Saha, H. R. Seraji, R. Rahman, P. J. Winch, S. Chang, N. Begum, R. E. Black, M. Santosham, S. El Arifeen and M. Bangladesh Projahnmo",Validation of a clinical algorithm to identify neonates with severe illness during routine household visits in rural Bangladesh,0
"D. Pace, M. Snape, S. Westcar, C. Oluwalana, L. M. Yu, N. Begg, J. Wysocki, H. Czajka, G. Maechler, D. Boutriau and A. J. Pollard",A novel combined Hib-MenC-TT glycoconjugate vaccine as a booster dose for toddlers: A phase 3 open randomised controlled trial,0
"P. Dalla-Vorgia, S. Mason, C. Megone, P. Allmark, D. Bratlid, A. B. Gill, P. Morrogh, A. Plomer and S. Reiter-Theil",Overview of European legislation on informed consent for neonatal research,0
"A. J. C. Alencar, A. Sanudo, V. M. R. Sampaio, R. P. G‹is, F. A. B. Benevides and R. Guinsburg",Efficacy of tramadol versus fentanyl for postoperative analgesia in neonates,0
"S. Djokomuljanto, B. S. Quah, Y. Surini, R. Noraida, N. Z. N. Ismail, T. W. R. Hansen and H. Van Rostenberghe",Efficacy of phototherapy for neonatal jaundice is increased by the use of low-cost white reflecting curtains,0
"G. Ranmuthugala, A. H. Milton, W. T. Smith, J. C. Ng, M. Sim, K. Dear and B. K. Caldwell",Intervention trial to assess arsenic exposure from food crops in Bangladesh,0
"D. M. Aronov, J. M. Keenan, N. M. Akhmedzhanov, N. V. Perova, R. Y. Oganov and N. Y. Kiseleva",Clinical trial of wax-matrix sustained-release niacin in a Russian population with hypercholesterolemia,0
"M. A. Kaplan, M. J. Prior, R. R. Ash, K. I. McKonly, E. C. Helzner and E. B. Nelson","Loperamide-simethicone vs loperamide alone, simethicone alone, and placebo in the treatment of acute diarrhea with gas-related abdominal discomfort - A randomized controlled trial",0
"M. A. Kaplan, M. J. Prior, R. R. Ash, K. I. McKonly, E. C. Helzner and E. B. Nelson","Loperamide-simethicone vs loperamide alone, simethicone alone, and placebo in the treatment of acute diarrhea with gas-related abdominal discomfort. A randomized controlled trial",0
,A marginal structural model to estimate the causal effect of antidepressant medication treatment on viral suppression among homeless and marginally housed persons with HIV,0
"X. Guo, J. Zhai, Z. Liu, M. Fang, B. Wang, C. Wang, B. Hu, X. Sun, L. Lv, Z. Lu, C. Ma, X. He, T. Guo, S. Xie, R. Wu, Z. Xue, J. Chen, E. W. Twamley, H. Jin and J. Zhao","Effect of antipsychotic medication alone vs combined with psychosocial intervention on outcomes of early-stage schizophrenia: A randomized, 1-year study",0
"E. Krupitsky, E. Zvartau, E. Blokhina, E. Verbitskaya, V. Wahlgren, M. Tsoy-Podosenin, N. Bushara, A. Burakov, D. Masalov, T. Romanova, A. Tyurina, V. Palatkin, T. Slavina, A. Pecoraro and G. E. Woody",Randomized trial of long-acting sustained-release naltrexone implant vs oral naltrexone or placebo for preventing relapse to opioid dependence,0
"C. L. Raison, R. E. Rutherford, B. J. Woolwine, C. Shuo, P. Schettler, D. F. Drake, E. Haroon and A. H. Miller",A randomized controlled trial of the tumor necrosis factor antagonist infliximab for treatment-resistant depression: The role of baseline inflammatory biomarkers,0
"A. Y. Shalev, Y. Ankri, Y. Israeli-Shalev, T. Peleg, R. Adessky and S. Freedman",Prevention of Posttraumatic Stress Disorder by Early Treatment,0
"C. A. de Souza Santos, E. E. M. Dantas and M. H. R. Moreira","Correlation of physical aptitude; functional capacity, corporal balance and quality of life (QoL) among elderly women submitted to a post-menopausal physical activities program",0
"S. Eyigor, H. Karapolat, B. Durmaz, U. Ibisoglu and S. Cakir","A randomized controlled trial of Turkish folklore dance on the physical performance, balance, depression and quality of life in older women",0
"M. V. A. Vianna, S. Ali C_der, A. L. M. Gomes, A. C. GuimarÊes, I. A. Seixas-da-Silva, A. R. d. O. N. do Rêgo, K. d. S. AdÊo and E. H. M. Dantas","Aerobic conditioning, blood pressure (BP) and body mass index (BMI) of older participants of the Brazilian Family Health Program (FHP) after 16 weeks of guided physical activity",0
"A. Hirano, Y. Suzuki, M. Kuzuya, J. Onishi, N. Ban and H. Umegaki",Influence of regular exercise on subjective sense of burden and physical symptoms in community-dwelling caregivers of dementia patients: A randomized controlled trial,0
"H. Lee, S. Kim, Y. Lim, H. Gwon, Y. Kim, J. J. Ahn and H. K. Park",Nutritional status and disease severity in patients with chronic obstructive pulmonary disease (COPD),0
"C. W. Won, S. S. Fitts, S. Favaro, P. Olsen and E. A. Phelan",Community-based _powerful toolsî intervention enhances health of caregivers,0
"J.-G. Zhang, K. Ishikawa-Takata, H. Yamazaki, T. Morita and T. Ohta",The effects of Tai Chi Chuan on physiological function and fear of falling in the less robust elderly: An intervention study for preventing falls,0
"I. D. K. Dimoliatis, T. Tzamalis, G. Bazoukis, X. Tseretopoulou, G. Lyrakos, C. Gogos, K. Thermos, K. N. Malizos, I. N. Papadopoulos, I. Pneumatikos, K. Siamopoulos and A. Benos","I CAN! A graduate self-completion questionnaire for evaluating medical curriculum outcomes: How to use it, and preliminary findings on Greek medical education outcomes",0
"D. D. Celentano, K. C. Bond, C. M. Lyles, S. Eiumtrakul, V. F. L. Go, C. Beyrer, C. N. Chiangmai, K. E. Nelson, C. Khamboonruang and C. Vaddhanaphuti",Preventive intervention to reduce sexually transmitted infections - A field trial in the Royal Thai Army,0
"N. El-Bassel, I. J. B. Jemmott, J. R. Landis, W. Pequegnat, G. M. Wingood, G. E. Wyatt and S. L. Bellamy",Intervention to influence behaviors linked to risk of chronic diseases: A multisite randomized controlled trial with African-American HIV-serodiscordant heterosexual couples,0
"N. El-Bassel, J. B. Jemmott, J. R. Landis, W. Pequegnat, G. M. Wingood, G. E. Wyatt and S. L. Bellamy",National institute of mental health multisite Eban HIV/STD prevention intervention for African American HIV serodiscordant couples: A cluster randomized trial,0
"N. El-Bassel, J. B. Jemmott, J. R. Landis, W. Pequegnat, G. M. Wingood, G. E. Wyatt and S. L. Bellamy",National institute of mental health multisite Eban HIV/STD prevention intervention for African American HIV serodiscordant couples,0
"R. Gross, C. Tierney, A. Andrade, C. Lalama, S. Rosenkranz, S. H. Eshleman, T. Flanigan, J. Santana, N. Salomon, R. Reisler, I. Wiggins, E. Hogg, C. Flexner and D. Mildvan",Modified directly observed antiretroviral therapy compared with self-administered therapy in treatment-naive HIV-1-infected patients: A randomized trial,0
"R. Gross, C. Tierney, A. Andrade, C. Lalama, S. Rosenkranz, S. H. Eshleman, T. Flanigan, J. Santana, N. Salomon, R. Reisler, I. Wiggins, E. Hogg, C. Flexner and D. Mildvan",Modified directly observed antiretroviral therapy compared with self-administered therapy in treatment-naÇve HIV-1-infected patients: a randomized trial,0
"K. E. Lasser, J. Murillo, S. Lisboa, A. N. Casimir, L. Valley-Shah, K. M. Emmons, R. H. Fletcher and J. Z. Ayanian","Colorectal cancer screening among ethnically diverse, low-income patients a randomized controlled trial",0
"I. R. Reid, R. Eastell, I. Fogelman, J. D. Adachi, A. Rosen, C. Netelenbos, N. B. Watts, E. Seeman, A. V. Ciaccia and M. W. Draper",A comparison of the effects of raloxifene and conjugated equine estrogen on bone and lipids in healthy postmenopausal women,0
"J. Sperl-Hillen, S. Beaton, O. Fernandes, A. Von Worley, G. Vazquez-Benitez, E. Parker, A. Hanson, J. Lavin-Tompkins, P. Glasrud, H. Davis, K. Adams, W. Parsons and C. V. Spain",Comparative effectiveness of patient education methods for type 2 diabetes: a randomized controlled trial,0
"S. Chaichian, A. Akhlaghi, F. Rousta and M. Safavi",Experience of water birth delivery in Iran,0
S. Ebrahimi and J. Kojuri,Assessing the impact of faculty development fellowship in Shiraz University of Medical Sciences,0
M. R. Najafi and I. Rashidi,Antispasmodic effect of botulinum toxin type a on spastic hemiplegia due to cerebrovascular accident,0
"N. Sarrafzadegan, R. Kelishadi, G. Sadri, H. Malekafzali, M. Pourmoghaddas, K. Heidari, S. Shirani, A. Bahonar, M. Boshtam and S. Asgary",Outcomes of a Comprehensive Healthy Lifestyle Program on Car-diometabolic Risk Factors in a Developing Country: The Isfahan Healthy Heart Program,0
"A. R. Shamshiri, S. Yarahmadi, M. H. Forouzanfar, A. A. Haghdoost, G. Hamzehloo and K. H. Naieni",Evaluation of current guthrie TSH cut-off point in Iran congenital hypothyroidism screening program: A cost-effectiveness analysis,0
"F. Shirvani, M. Radfar, M. Hashemieh, M. H. Soltanzadeh, H. Khaledi and M. A. Mogadam",Effect of Timing of Umbilical Cord Clamp on Newborns' Iron Status and its Relation to Delivery Type,0
"M. H. Somi, P. Rezaeifar, A. O. Rahimi and B. Moshrefi",Effects of low dose zinc supplementation on biochemical markers in non-alcoholic cirrhosis: a randomized clinical trial,0
"X. Duque, S. Moran, R. Mera, M. Medina, H. Martinez, M. E. Mendoza, J. Torres and P. Correa",Effect of eradication of Helicobacter pylori and iron supplementation on the iron status of children with iron deficiency,0
"G. Torres-Mej__a, J. Salmer‹n-Castro, M. M. T_llez-Rojo, E. C. Lazcano-Ponce, S. A. Ju_rez-M_rquez, I. Torres-Torija and L. Gil-Abad__e",Characteristics of respondents to a cervical cancer screening program in a developing country,0
"K. Rabiei, R. Kelishadi, N. Sarrafzadegan, G. Sadri and A. Amani",Short-term results of community-based interventions for improving physical activity: Isfahan Healthy Heart Programme,0
"M. Gharipour, R. Kelishadi, A. Khosravi, S. Shirani, M. Masjedi and N. Sarrafzadegan","The impact of a community trial on the pharmacological treatment in the individuals with the metabolic syndrome: findings from the Isfahan Healthy Heart Program, 2001-2007",0
"Q. S. Wang, C. Chen, X. Y. Chen, J. H. Han, Y. Soo, T. W. Leung, V. Mok and K. S. L. Wong",Low-Molecular-Weight Heparin and Early Neurologic Deterioration in Acute Stroke Caused by Large Artery Occlusive Disease,0
"E. Djunaedi, A. Sommer, A. Pandji, Kusdiono and H. R. Taylor",Impact of vitamin A supplementation on xerophthalmia. A randomized controlled community trial,0
V. C. Lansingh and M. J. Carter,Use of Global Visual Acuity Data in a time trade-off approach to calculate the cost utility of cataract surgery,0
"S. K. West, E. S. West, W. Alemayehu, M. Melese, B. Munoz, A. Imeru, A. Worku, C. Gaydos, C. L. Meinert and T. Quinn",Single-dose azithromycin prevents trichiasis recurrence following surgery: randomized trial in Ethiopia,0
"X. X. Yan, T. Y. Liu, L. Gruber, M. G. He and N. Congdon","Attitudes of Physicians, Patients, and Village Health Workers Toward Glaucoma and Diabetic Retinopathy in Rural China A Focus Group Study",0
"U. S. Siqueira, L. G. Orsini, M. T. Mello, V. L. Szejnfeld and M. M. Pinheiro",Water exercises do not improve body composition in women with rheumatoid arthritis: The hydratrial (hydrotherapy in rheumatoid arthritis),0
"C. Jaya, J. Anand, E. Mathai and B. Antonisamy",Evaluation of topical povidone-iodine in chronic suppurative otitis media,0
"C. H. Park, H. S. Kim, J. H. Lee, S. M. Hong, Y. G. Ko and O. J. Lee",Resorbable skeletal fixation systems for treating maxillofacial bone fractures,0
"G. Li, J. G. Feghali, E. Dinces, J. McElveen and T. R. Van De Water",Evaluation of esterified hyaluronic acid as middle ear-packing material,0
"A. Bingham, J. K. Drake and D. S. LaMontagne",Sociocultural Issues in the Introduction of Human Papillomavirus Vaccine in Low-Resource Settings,0
"K. J. Bos, C. H. Zeanah, Jr., A. T. Smyke, N. A. Fox and C. A. Nelson, 3rd",Stereotypies in children with a history of early institutional care,0
"K. J. Coleman, C. L. Tiller, J. Sanchez, E. M. Heath, O. Sy, G. Milliken and D. A. Dzewaltowski",Prevention of the epidemic increase in child risk of overweight in low-income schools: the El Paso coordinated approach to child health,0
"R. J. DiClemente, G. M. Wingood, E. S. Rose, J. M. Sales, D. L. Lang, A. M. Caliendo, J. W. Hardin and R. A. Crosby",Efficacy of sexually transmitted disease/human immunodeficiency virus sexual risk-reduction intervention for african american adolescent females seeking sexual health services: a randomized controlled trial,0
"E. F. Dini, R. W. Linkins and M. Chaney",Effectiveness of computer-generated telephone messages in increasing clinic visits,0
"B. Ermis, T. Aslan, L. Beder and M. Unalacak",A randomized placebo-controlled trial of mebendazole for halitosis,0
"R. Forehand, L. Armistead, N. Long, S. C. Wyckoff, B. A. Kotchick, D. Whitaker, A. Shaffer, A. E. Greenberg, V. Murry, L. C. Jackson, A. Kelly, L. McNair, P. J. Dittus, C. Y. Lin and K. S. Miller",Efficacy of a parent-based sexual-risk prevention program for African American preadolescents,0
"R. Forehand, L. Armistead, N. Long, S. C. Wyckoff, B. A. Kotchick, D. Whitaker, A. Shaffer, A. E. Greenberg, V. Murry, L. C. Jackson, A. Kelly, L. McNair, P. J. Dittus, C. Y. Lin and K. S. Miller",Efficacy of a parent-based sexual-risk prevention program for African American preadolescents: a randomized controlled trial,0
"M. J. Gaglani, P. A. Piedra, G. B. Herschler, M. E. Griffith, C. A. Kozinetz, M. W. Riggs, C. Fewlass, M. E. Halloran, I. M. Longini, Jr. and W. P. Glezen","Direct and total effectiveness of the intranasal, live-attenuated, trivalent cold-adapted influenza virus vaccine against the 2000-2001 influenza A(H1N1) and B epidemic in healthy children",0
